Always equal to ACS Summary File identification,State Postal Abbreviation,Geographic Identifier,Area Name,Tribal Tract,Tribal Block Group,FIPS,Area (Land),Area (Water),Place (State FIPS + Place FIPS),ZIP Code Tabulation Area (3-digit),Qualified Area Name,Total_Pop,Percent_Pov
ACSSF,NJ,1400000US34029735105,"Census Tract 7351.05, Ocean County, New Jersey",,,34029735105,2078995,982864,34,,"Census Tract 7351.05, Ocean County, New Jersey",2866,0
ACSSF,NJ,1400000US34029735106,"Census Tract 7351.06, Ocean County, New Jersey",,,34029735106,14888306,5848036,34,,"Census Tract 7351.06, Ocean County, New Jersey",2798,0
ACSSF,NJ,1400000US34029736001,"Census Tract 7360.01, Ocean County, New Jersey",,,34029736001,57281662,13198021,34,,"Census Tract 7360.01, Ocean County, New Jersey",3603,28.69
ACSSF,NJ,1400000US34029736002,"Census Tract 7360.02, Ocean County, New Jersey",,,34029736002,41707316,7405820,34,,"Census Tract 7360.02, Ocean County, New Jersey",1645,16.2
ACSSF,NJ,1400000US34029736101,"Census Tract 7361.01, Ocean County, New Jersey",,,34029736101,25936096,1061757,34,,"Census Tract 7361.01, Ocean County, New Jersey",5440,8.08
ACSSF,NJ,1400000US34029736105,"Census Tract 7361.05, Ocean County, New Jersey",,,34029736105,6718663,4903141,34,,"Census Tract 7361.05, Ocean County, New Jersey",3473,68.2
ACSSF,NJ,1400000US34029736106,"Census Tract 7361.06, Ocean County, New Jersey",,,34029736106,6098912,1766367,34,,"Census Tract 7361.06, Ocean County, New Jersey",3171,0
ACSSF,NJ,1400000US34029736107,"Census Tract 7361.07, Ocean County, New Jersey",,,34029736107,5571654,118249,34,,"Census Tract 7361.07, Ocean County, New Jersey",5405,5.31
ACSSF,NJ,1400000US34029737000,"Census Tract 7370, Ocean County, New Jersey",,,34029737000,8708424,1160050,34,,"Census Tract 7370, Ocean County, New Jersey",3616,2.1
ACSSF,NJ,1400000US34029738001,"Census Tract 7380.01, Ocean County, New Jersey",,,34029738001,5678885,29554530,34,,"Census Tract 7380.01, Ocean County, New Jersey",2282,0
ACSSF,NJ,1400000US34029738002,"Census Tract 7380.02, Ocean County, New Jersey",,,34029738002,5531044,10184645,34,,"Census Tract 7380.02, Ocean County, New Jersey",1249,6.14
ACSSF,NJ,1400000US34029738100,"Census Tract 7381, Ocean County, New Jersey",,,34029738100,9508203,23094208,34,,"Census Tract 7381, Ocean County, New Jersey",1646,1.99
ACSSF,NJ,1400000US34029739000,"Census Tract 7390, Ocean County, New Jersey",,,34029739000,3771552,3915306,34,,"Census Tract 7390, Ocean County, New Jersey",2234,0
ACSSF,NJ,1400000US34029739100,"Census Tract 7391, Ocean County, New Jersey",,,34029739100,141001290,1935143,34,,"Census Tract 7391, Ocean County, New Jersey",1860,0
ACSSF,NJ,1400000US34029739200,"Census Tract 7392, Ocean County, New Jersey",,,34029739200,4040492,7339104,34,,"Census Tract 7392, Ocean County, New Jersey",2572,0
ACSSF,NJ,1400000US34029980000,"Census Tract 9800, Ocean County, New Jersey",,,34029980000,9970857,19287108,34,,"Census Tract 9800, Ocean County, New Jersey",0,
ACSSF,NJ,1400000US34029980100,"Census Tract 9801, Ocean County, New Jersey",,,34029980100,21018073,45852352,34,,"Census Tract 9801, Ocean County, New Jersey",0,
ACSSF,NJ,1400000US34029990000,"Census Tract 9900, Ocean County, New Jersey",,,34029990000,0,383356136,34,,"Census Tract 9900, Ocean County, New Jersey",0,
ACSSF,NJ,1400000US34031116500,"Census Tract 1165, Passaic County, New Jersey",,,34031116500,22794891,1156236,34,,"Census Tract 1165, Passaic County, New Jersey",7686,24.18
ACSSF,NJ,1400000US34031124201,"Census Tract 1242.01, Passaic County, New Jersey",,,34031124201,896165,0,34,,"Census Tract 1242.01, Passaic County, New Jersey",3982,0
ACSSF,NJ,1400000US34031124202,"Census Tract 1242.02, Passaic County, New Jersey",,,34031124202,1919093,0,34,,"Census Tract 1242.02, Passaic County, New Jersey",4285,5.7
ACSSF,NJ,1400000US34031124311,"Census Tract 1243.11, Passaic County, New Jersey",,,34031124311,2443300,0,34,,"Census Tract 1243.11, Passaic County, New Jersey",5225,0.71
ACSSF,NJ,1400000US34031124312,"Census Tract 1243.12, Passaic County, New Jersey",,,34031124312,2591192,8006,34,,"Census Tract 1243.12, Passaic County, New Jersey",5009,11.6
ACSSF,NJ,1400000US34031124321,"Census Tract 1243.21, Passaic County, New Jersey",,,34031124321,2437381,0,34,,"Census Tract 1243.21, Passaic County, New Jersey",6217,0.5
ACSSF,NJ,1400000US34031124322,"Census Tract 1243.22, Passaic County, New Jersey",,,34031124322,2371091,1700,34,,"Census Tract 1243.22, Passaic County, New Jersey",5234,3.01
ACSSF,NJ,1400000US34031124323,"Census Tract 1243.23, Passaic County, New Jersey",,,34031124323,907069,0,34,,"Census Tract 1243.23, Passaic County, New Jersey",2962,3.38
ACSSF,NJ,1400000US34031124402,"Census Tract 1244.02, Passaic County, New Jersey",,,34031124402,3614514,151322,34,,"Census Tract 1244.02, Passaic County, New Jersey",5565,5.81
ACSSF,NJ,1400000US34031124403,"Census Tract 1244.03, Passaic County, New Jersey",,,34031124403,2205554,0,34,,"Census Tract 1244.03, Passaic County, New Jersey",3677,0
ACSSF,NJ,1400000US34031124404,"Census Tract 1244.04, Passaic County, New Jersey",,,34031124404,744315,0,34,,"Census Tract 1244.04, Passaic County, New Jersey",5158,1.94
ACSSF,NJ,1400000US34031124500,"Census Tract 1245, Passaic County, New Jersey",,,34031124500,1699723,6500,34,,"Census Tract 1245, Passaic County, New Jersey",7201,0
ACSSF,NJ,1400000US34031124601,"Census Tract 1246.01, Passaic County, New Jersey",,,34031124601,1598519,0,34,,"Census Tract 1246.01, Passaic County, New Jersey",4422,4.06
ACSSF,NJ,1400000US34031124602,"Census Tract 1246.02, Passaic County, New Jersey",,,34031124602,1236062,9117,34,,"Census Tract 1246.02, Passaic County, New Jersey",5550,6.79
ACSSF,NJ,1400000US34031124700,"Census Tract 1247, Passaic County, New Jersey",,,34031124700,1535406,136538,34,,"Census Tract 1247, Passaic County, New Jersey",6102,14.24
ACSSF,NJ,1400000US34031124800,"Census Tract 1248, Passaic County, New Jersey",,,34031124800,1004092,0,34,,"Census Tract 1248, Passaic County, New Jersey",4185,0
ACSSF,NJ,1400000US34031124900,"Census Tract 1249, Passaic County, New Jersey",,,34031124900,730196,0,34,,"Census Tract 1249, Passaic County, New Jersey",4769,8.96
ACSSF,NJ,1400000US34031125000,"Census Tract 1250, Passaic County, New Jersey",,,34031125000,851789,75551,34,,"Census Tract 1250, Passaic County, New Jersey",6075,6.11
ACSSF,NJ,1400000US34031125100,"Census Tract 1251, Passaic County, New Jersey",,,34031125100,415448,12369,34,,"Census Tract 1251, Passaic County, New Jersey",3629,46.31
ACSSF,NJ,1400000US34031133701,"Census Tract 1337.01, Passaic County, New Jersey",,,34031133701,1058455,0,34,,"Census Tract 1337.01, Passaic County, New Jersey",5246,12.3
ACSSF,NJ,1400000US34031133702,"Census Tract 1337.02, Passaic County, New Jersey",,,34031133702,2087998,2104,34,,"Census Tract 1337.02, Passaic County, New Jersey",3690,7.91
ACSSF,NJ,1400000US34031143201,"Census Tract 1432.01, Passaic County, New Jersey",,,34031143201,1145583,0,34,,"Census Tract 1432.01, Passaic County, New Jersey",2285,8.24
ACSSF,NJ,1400000US34031143202,"Census Tract 1432.02, Passaic County, New Jersey",,,34031143202,2737977,5983,34,,"Census Tract 1432.02, Passaic County, New Jersey",4443,2.09
ACSSF,NJ,1400000US34031143301,"Census Tract 1433.01, Passaic County, New Jersey",,,34031143301,762206,0,34,,"Census Tract 1433.01, Passaic County, New Jersey",2128,11.84
ACSSF,NJ,1400000US34031143302,"Census Tract 1433.02, Passaic County, New Jersey",,,34031143302,922579,0,34,,"Census Tract 1433.02, Passaic County, New Jersey",4002,7.64
ACSSF,NJ,1400000US34031143401,"Census Tract 1434.01, Passaic County, New Jersey",,,34031143401,1524583,54324,34,,"Census Tract 1434.01, Passaic County, New Jersey",3492,5.26
ACSSF,NJ,1400000US34031143402,"Census Tract 1434.02, Passaic County, New Jersey",,,34031143402,1501927,16865,34,,"Census Tract 1434.02, Passaic County, New Jersey",3122,0
ACSSF,NJ,1400000US34031154003,"Census Tract 1540.03, Passaic County, New Jersey",,,34031154003,2716106,59147,34,,"Census Tract 1540.03, Passaic County, New Jersey",3936,0
ACSSF,NJ,1400000US34031154004,"Census Tract 1540.04, Passaic County, New Jersey",,,34031154004,1424742,0,34,,"Census Tract 1540.04, Passaic County, New Jersey",2989,0
ACSSF,NJ,1400000US34031154005,"Census Tract 1540.05, Passaic County, New Jersey",,,34031154005,1058582,0,34,,"Census Tract 1540.05, Passaic County, New Jersey",2693,0
ACSSF,NJ,1400000US34031154006,"Census Tract 1540.06, Passaic County, New Jersey",,,34031154006,1822036,125523,34,,"Census Tract 1540.06, Passaic County, New Jersey",4638,8.28
ACSSF,NJ,1400000US34031163501,"Census Tract 1635.01, Passaic County, New Jersey",,,34031163501,4014244,76089,34,,"Census Tract 1635.01, Passaic County, New Jersey",4188,2.54
ACSSF,NJ,1400000US34031163502,"Census Tract 1635.02, Passaic County, New Jersey",,,34031163502,4957954,89606,34,,"Census Tract 1635.02, Passaic County, New Jersey",4569,2.36
ACSSF,NJ,1400000US34031175200,"Census Tract 1752, Passaic County, New Jersey",,,34031175200,468099,68886,34,,"Census Tract 1752, Passaic County, New Jersey",5289,48.97
ACSSF,NJ,1400000US34031175301,"Census Tract 1753.01, Passaic County, New Jersey",,,34031175301,216394,0,34,,"Census Tract 1753.01, Passaic County, New Jersey",3703,47.67
ACSSF,NJ,1400000US34031175302,"Census Tract 1753.02, Passaic County, New Jersey",,,34031175302,515902,0,34,,"Census Tract 1753.02, Passaic County, New Jersey",4064,35.39
ACSSF,NJ,1400000US34031175401,"Census Tract 1754.01, Passaic County, New Jersey",,,34031175401,513102,0,34,,"Census Tract 1754.01, Passaic County, New Jersey",5223,40.29
ACSSF,NJ,1400000US34031175402,"Census Tract 1754.02, Passaic County, New Jersey",,,34031175402,539624,3935,34,,"Census Tract 1754.02, Passaic County, New Jersey",3612,39.05
ACSSF,NJ,1400000US34031175501,"Census Tract 1755.01, Passaic County, New Jersey",,,34031175501,340001,0,34,,"Census Tract 1755.01, Passaic County, New Jersey",4270,40.2
ACSSF,NJ,1400000US34031175502,"Census Tract 1755.02, Passaic County, New Jersey",,,34031175502,283395,0,34,,"Census Tract 1755.02, Passaic County, New Jersey",3260,55.44
ACSSF,NJ,1400000US34031175601,"Census Tract 1756.01, Passaic County, New Jersey",,,34031175601,691517,8014,34,,"Census Tract 1756.01, Passaic County, New Jersey",2399,7.65
ACSSF,NJ,1400000US34031175603,"Census Tract 1756.03, Passaic County, New Jersey",,,34031175603,484111,0,34,,"Census Tract 1756.03, Passaic County, New Jersey",3463,6.69
ACSSF,NJ,1400000US34031175604,"Census Tract 1756.04, Passaic County, New Jersey",,,34031175604,640695,0,34,,"Census Tract 1756.04, Passaic County, New Jersey",4104,8.82
ACSSF,NJ,1400000US34031175701,"Census Tract 1757.01, Passaic County, New Jersey",,,34031175701,890983,105896,34,,"Census Tract 1757.01, Passaic County, New Jersey",5694,19.42
ACSSF,NJ,1400000US34031175703,"Census Tract 1757.03, Passaic County, New Jersey",,,34031175703,603976,0,34,,"Census Tract 1757.03, Passaic County, New Jersey",4562,16.49
ACSSF,NJ,1400000US34031175704,"Census Tract 1757.04, Passaic County, New Jersey",,,34031175704,617536,0,34,,"Census Tract 1757.04, Passaic County, New Jersey",4887,9.05
ACSSF,NJ,1400000US34031175801,"Census Tract 1758.01, Passaic County, New Jersey",,,34031175801,373820,0,34,,"Census Tract 1758.01, Passaic County, New Jersey",3383,24.09
ACSSF,NJ,1400000US34031175803,"Census Tract 1758.03, Passaic County, New Jersey",,,34031175803,159159,0,34,,"Census Tract 1758.03, Passaic County, New Jersey",2917,54.24
ACSSF,NJ,1400000US34031175804,"Census Tract 1758.04, Passaic County, New Jersey",,,34031175804,210604,0,34,,"Census Tract 1758.04, Passaic County, New Jersey",4148,42.21
ACSSF,NJ,1400000US34031175900,"Census Tract 1759, Passaic County, New Jersey",,,34031175900,565366,93070,34,,"Census Tract 1759, Passaic County, New Jersey",4673,48.68
ACSSF,NJ,1400000US34031180101,"Census Tract 1801.01, Passaic County, New Jersey",,,34031180101,827797,90566,34,,"Census Tract 1801.01, Passaic County, New Jersey",4626,19.94
ACSSF,NJ,1400000US34031180102,"Census Tract 1801.02, Passaic County, New Jersey",,,34031180102,677422,0,34,,"Census Tract 1801.02, Passaic County, New Jersey",3959,6.91
ACSSF,NJ,1400000US34031180201,"Census Tract 1802.01, Passaic County, New Jersey",,,34031180201,532375,0,34,,"Census Tract 1802.01, Passaic County, New Jersey",3655,44.28
ACSSF,NJ,1400000US34031180203,"Census Tract 1802.03, Passaic County, New Jersey",,,34031180203,259954,0,34,,"Census Tract 1802.03, Passaic County, New Jersey",3789,40
ACSSF,NJ,1400000US34031180204,"Census Tract 1802.04, Passaic County, New Jersey",,,34031180204,233706,23361,34,,"Census Tract 1802.04, Passaic County, New Jersey",4082,57.78
ACSSF,NJ,1400000US34031180301,"Census Tract 1803.01, Passaic County, New Jersey",,,34031180301,260281,0,34,,"Census Tract 1803.01, Passaic County, New Jersey",3960,37.46
ACSSF,NJ,1400000US34031180302,"Census Tract 1803.02, Passaic County, New Jersey",,,34031180302,459287,0,34,,"Census Tract 1803.02, Passaic County, New Jersey",3586,37.8
ACSSF,NJ,1400000US34031180600,"Census Tract 1806, Passaic County, New Jersey",,,34031180600,396248,0,34,,"Census Tract 1806, Passaic County, New Jersey",4732,28.62
ACSSF,NJ,1400000US34031180700,"Census Tract 1807, Passaic County, New Jersey",,,34031180700,311465,37526,34,,"Census Tract 1807, Passaic County, New Jersey",2836,41.97
ACSSF,NJ,1400000US34031180800,"Census Tract 1808, Passaic County, New Jersey",,,34031180800,638634,43916,34,,"Census Tract 1808, Passaic County, New Jersey",3261,51.09
ACSSF,NJ,1400000US34031180900,"Census Tract 1809, Passaic County, New Jersey",,,34031180900,589293,21983,34,,"Census Tract 1809, Passaic County, New Jersey",3894,50.73
ACSSF,NJ,1400000US34031181000,"Census Tract 1810, Passaic County, New Jersey",,,34031181000,825894,96952,34,,"Census Tract 1810, Passaic County, New Jersey",5749,44.79
ACSSF,NJ,1400000US34031181101,"Census Tract 1811.01, Passaic County, New Jersey",,,34031181101,383274,31527,34,,"Census Tract 1811.01, Passaic County, New Jersey",2239,8.28
ACSSF,NJ,1400000US34031181102,"Census Tract 1811.02, Passaic County, New Jersey",,,34031181102,378715,0,34,,"Census Tract 1811.02, Passaic County, New Jersey",4110,6.81
ACSSF,NJ,1400000US34031181200,"Census Tract 1812, Passaic County, New Jersey",,,34031181200,401623,0,34,,"Census Tract 1812, Passaic County, New Jersey",4928,25.58
ACSSF,NJ,1400000US34031181300,"Census Tract 1813, Passaic County, New Jersey",,,34031181300,449277,0,34,,"Census Tract 1813, Passaic County, New Jersey",5602,37.74
ACSSF,NJ,1400000US34031181400,"Census Tract 1814, Passaic County, New Jersey",,,34031181400,344554,0,34,,"Census Tract 1814, Passaic County, New Jersey",3904,24.67
ACSSF,NJ,1400000US34031181500,"Census Tract 1815, Passaic County, New Jersey",,,34031181500,348800,0,34,,"Census Tract 1815, Passaic County, New Jersey",3437,43.74
ACSSF,NJ,1400000US34031181702,"Census Tract 1817.02, Passaic County, New Jersey",,,34031181702,219351,0,34,,"Census Tract 1817.02, Passaic County, New Jersey",3732,58.37
ACSSF,NJ,1400000US34031181800,"Census Tract 1818, Passaic County, New Jersey",,,34031181800,421765,22980,34,,"Census Tract 1818, Passaic County, New Jersey",3299,46.69
ACSSF,NJ,1400000US34031181900,"Census Tract 1819, Passaic County, New Jersey",,,34031181900,953843,59756,34,,"Census Tract 1819, Passaic County, New Jersey",5558,40.73
ACSSF,NJ,1400000US34031182000,"Census Tract 1820, Passaic County, New Jersey",,,34031182000,249923,0,34,,"Census Tract 1820, Passaic County, New Jersey",1659,15.96
ACSSF,NJ,1400000US34031182100,"Census Tract 1821, Passaic County, New Jersey",,,34031182100,1080187,0,34,,"Census Tract 1821, Passaic County, New Jersey",3808,15.92
ACSSF,NJ,1400000US34031182200,"Census Tract 1822, Passaic County, New Jersey",,,34031182200,389591,0,34,,"Census Tract 1822, Passaic County, New Jersey",3046,48.79
ACSSF,NJ,1400000US34031182301,"Census Tract 1823.01, Passaic County, New Jersey",,,34031182301,218524,0,34,,"Census Tract 1823.01, Passaic County, New Jersey",1749,15.12
ACSSF,NJ,1400000US34031182302,"Census Tract 1823.02, Passaic County, New Jersey",,,34031182302,437690,0,34,,"Census Tract 1823.02, Passaic County, New Jersey",6118,11.43
ACSSF,NJ,1400000US34031182400,"Census Tract 1824, Passaic County, New Jersey",,,34031182400,645069,0,34,,"Census Tract 1824, Passaic County, New Jersey",5858,35.67
ACSSF,NJ,1400000US34031182501,"Census Tract 1825.01, Passaic County, New Jersey",,,34031182501,537764,0,34,,"Census Tract 1825.01, Passaic County, New Jersey",4255,34.39
ACSSF,NJ,1400000US34031182502,"Census Tract 1825.02, Passaic County, New Jersey",,,34031182502,984859,101897,34,,"Census Tract 1825.02, Passaic County, New Jersey",3215,10.21
ACSSF,NJ,1400000US34031182600,"Census Tract 1826, Passaic County, New Jersey",,,34031182600,1812624,157335,34,,"Census Tract 1826, Passaic County, New Jersey",6170,15.07
ACSSF,NJ,1400000US34031182701,"Census Tract 1827.01, Passaic County, New Jersey",,,34031182701,256184,0,34,,"Census Tract 1827.01, Passaic County, New Jersey",3334,12.28
ACSSF,NJ,1400000US34031182702,"Census Tract 1827.02, Passaic County, New Jersey",,,34031182702,271836,0,34,,"Census Tract 1827.02, Passaic County, New Jersey",3017,21.45
ACSSF,NJ,1400000US34031182800,"Census Tract 1828, Passaic County, New Jersey",,,34031182800,615613,0,34,,"Census Tract 1828, Passaic County, New Jersey",3714,24.18
ACSSF,NJ,1400000US34031182900,"Census Tract 1829, Passaic County, New Jersey",,,34031182900,456572,0,34,,"Census Tract 1829, Passaic County, New Jersey",1902,43.16
ACSSF,NJ,1400000US34031183001,"Census Tract 1830.01, Passaic County, New Jersey",,,34031183001,522559,0,34,,"Census Tract 1830.01, Passaic County, New Jersey",3829,36.32
ACSSF,NJ,1400000US34031183002,"Census Tract 1830.02, Passaic County, New Jersey",,,34031183002,349113,0,34,,"Census Tract 1830.02, Passaic County, New Jersey",3672,54.55
ACSSF,NJ,1400000US34031183101,"Census Tract 1831.01, Passaic County, New Jersey",,,34031183101,681103,0,34,,"Census Tract 1831.01, Passaic County, New Jersey",3883,37.11
ACSSF,NJ,1400000US34031183102,"Census Tract 1831.02, Passaic County, New Jersey",,,34031183102,1027751,0,34,,"Census Tract 1831.02, Passaic County, New Jersey",5356,10.86
ACSSF,NJ,1400000US34031183200,"Census Tract 1832, Passaic County, New Jersey",,,34031183200,801086,20349,34,,"Census Tract 1832, Passaic County, New Jersey",3241,60.51
ACSSF,NJ,1400000US34031196401,"Census Tract 1964.01, Passaic County, New Jersey",,,34031196401,2563952,75910,34,,"Census Tract 1964.01, Passaic County, New Jersey",4103,21.49
ACSSF,NJ,1400000US34031196403,"Census Tract 1964.03, Passaic County, New Jersey",,,34031196403,3044013,103016,34,,"Census Tract 1964.03, Passaic County, New Jersey",3398,23.59
ACSSF,NJ,1400000US34031196404,"Census Tract 1964.04, Passaic County, New Jersey",,,34031196404,1870970,530368,34,,"Census Tract 1964.04, Passaic County, New Jersey",3509,0
