CMPLNT_NUM,CMPLNT_FR_,CMPLNT_F_1,CMPLNT_TO_,CMPLNT_T_1,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_C,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_C,LOC_OF_OCC,PREM_TYP_D,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
662248356,8/3/2012,18:30:00,8/3/2012,18:35:00,8/3/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,"1,048,517","198,601",40.71156543,-73.76818506,"(40.711565433, -73.768185063)"
273782982,2/12/2014,14:50:00,,,2/12/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,048,367","199,507",40.71405327,-73.7687175,"(40.714053267, -73.768717495)"
723314477,7/28/2007,5:30:00,7/30/2007,21:30:00,8/3/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,"1,048,437","156,820",40.59688669,-73.76887127,"(40.596886691, -73.768871272)"
825732933,8/14/2008,0:20:00,8/14/2008,0:50:00,8/14/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,"1,048,236","193,527",40.69764058,-73.76924686,"(40.697640579, -73.769246862)"
145659909,2/20/2012,10:30:00,2/20/2012,10:35:00,2/20/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,"1,048,039","178,985",40.65772763,-73.77009494,"(40.657727629, -73.770094944)"
378963297,6/22/2011,2:18:00,6/22/2011,2:27:00,6/22/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,"1,048,039","178,985",40.65772763,-73.77009494,"(40.657727629, -73.770094944)"
415369789,1/20/2015,0:00:00,1/20/2015,0:10:00,1/20/2015,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,STREET,,,"1,047,660","185,990",40.67695746,-73.77139503,"(40.676957455, -73.771395031)"
131658852,3/29/2014,3:15:00,3/29/2014,3:30:00,3/29/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BEACH 41ST STREET-BEACH CHANNEL DRIVE,"1,047,410","156,429",40.59582086,-73.77257302,"(40.595820856, -73.772573021)"
489987497,10/1/2012,8:00:00,10/1/2012,16:00:00,10/1/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,"1,047,012","186,490",40.67833446,-73.77372654,"(40.678334455, -73.773726541)"
502519396,3/7/2011,21:30:00,,,3/9/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,046,951","198,377",40.71096184,-73.77383582,"(40.710961844, -73.773835816)"
212815579,8/15/2009,12:00:00,,,8/21/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,RESIDENCE - APT. HOUSE,,,"1,046,890","179,874",40.66017593,-73.77422786,"(40.660175933, -73.774227861)"
608187123,9/1/2011,16:00:00,,,4/3/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,OTHER,,,"1,046,405","187,113",40.68004873,-73.77590919,"(40.680048726, -73.775909194)"
510762297,7/21/2007,14:00:00,7/31/2007,11:30:00,7/31/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,"1,046,174","184,138",40.67188467,-73.77676937,"(40.671884666, -73.776769365)"
458088511,11/27/2006,14:00:00,11/27/2006,18:00:00,11/27/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,"1,046,125","185,873",40.67664718,-73.77693008,"(40.676647179, -73.77693008)"
661017479,2/27/2010,13:00:00,,,2/27/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,"1,046,071","181,130",40.66362912,-73.77716826,"(40.663629121, -73.777168257)"
884981759,2/16/2006,22:30:00,2/17/2006,0:30:00,2/17/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,045,684","198,906",40.71242271,-73.7784011,"(40.712422707, -73.778401101)"
114339842,5/11/2016,19:00:00,5/11/2016,22:30:00,5/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,045,696","190,281",40.68874909,-73.77843651,"(40.688749087, -73.778436506)"
891144146,5/11/2016,19:00:00,5/11/2016,22:30:00,5/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,045,696","190,281",40.68874909,-73.77843651,"(40.688749087, -73.778436506)"
593878848,1/27/2010,12:35:00,1/27/2010,12:45:00,1/27/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,045,524","192,134",40.69383632,-73.77903986,"(40.693836322, -73.779039855)"
432135176,1/18/2007,14:45:00,,,1/19/2007,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,"1,045,486","189,477",40.68654375,-73.77920104,"(40.686543754, -73.779201039)"
346755696,10/26/2013,17:00:00,10/26/2013,17:30:00,10/27/2013,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,"1,045,186","195,828",40.70397779,-73.7802253,"(40.703977794, -73.780225299)"
912295042,5/3/2006,8:15:00,5/3/2006,8:20:00,5/3/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,PUBLIC SCHOOL,,,"1,045,138","199,029",40.71276409,-73.78036947,"(40.712764086, -73.780369473)"
582033670,11/25/2012,20:15:00,11/25/2012,20:30:00,11/25/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,"1,045,109","182,550",40.66753336,-73.78062294,"(40.667533359, -73.780622944)"
868303839,4/14/2009,3:10:00,4/14/2009,3:15:00,4/14/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,"1,045,109","182,550",40.66753336,-73.78062294,"(40.667533359, -73.780622944)"
798541552,2/1/2016,12:00:00,2/1/2016,21:00:00,2/1/2016,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,"1,044,997","183,834",40.67105841,-73.7810151,"(40.671058411, -73.781015098)"
976877630,1/4/2015,15:41:00,,,1/4/2015,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,044,714","196,020",40.70450803,-73.78192592,"(40.704508025, -73.781925917)"
789846998,11/29/2006,0:30:00,12/1/2006,17:00:00,12/2/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,"1,044,672","197,859",40.70955592,-73.7820609,"(40.709555918, -73.782060897)"
737764500,2/4/2013,22:30:00,,,2/5/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,044,484","190,446",40.6892103,-73.7828053,"(40.689210304, -73.782805301)"
576646632,9/11/2010,22:00:00,9/12/2010,1:00:00,9/17/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,113,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,044,350","188,827",40.68476744,-73.78330293,"(40.684767444, -73.783302928)"
630624546,3/26/2013,14:40:00,,,3/26/2013,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,"1,044,133","193,823",40.69848174,-73.78404094,"(40.698481742, -73.784040937)"
689416972,7/24/2009,10:00:00,,,8/11/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,HOTEL/MOTEL,,,"1,044,018","182,147",40.66643465,-73.78455923,"(40.666434649, -73.78455923)"
356035488,1/25/2006,14:10:00,1/25/2006,17:25:00,1/25/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,HOTEL/MOTEL,,,"1,044,018","182,147",40.66643465,-73.78455923,"(40.666434649, -73.78455923)"
726554237,10/16/2013,15:00:00,10/16/2013,15:03:00,10/16/2013,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,ATTEMPTED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,REAR OF,RESIDENCE - PUBLIC HOUSING,,,"1,044,075","156,299",40.59548717,-73.78458289,"(40.595487172, -73.78458289)"
716736165,4/25/2006,10:34:00,4/25/2006,12:35:00,6/1/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,044,075","156,299",40.59548717,-73.78458289,"(40.595487172, -73.78458289)"
812775834,10/29/2011,13:30:00,,,10/29/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,043,798","194,822",40.70122602,-73.78524024,"(40.701226017, -73.785240235)"
840139928,10/19/2007,2:12:00,10/19/2007,2:13:00,10/19/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,,PUBLIC BUILDING,,,"1,043,757","198,854",40.71229315,-73.78535247,"(40.71229315, -73.785352469)"
461712750,10/25/2009,19:00:00,10/25/2009,23:40:00,10/25/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,"1,043,650","154,675",40.59103249,-73.78612751,"(40.591032489, -73.786127507)"
437552916,3/19/2013,17:00:00,3/19/2013,23:00:00,3/20/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,043,547","189,524",40.68668596,-73.7861921,"(40.68668596, -73.786192104)"
831914546,12/19/2007,15:00:00,12/19/2007,17:15:00,12/19/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,043,518","198,488",40.71129017,-73.78621779,"(40.711290174, -73.786217791)"
715997166,10/5/2006,16:16:00,,,10/5/2006,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,"1,043,418","198,739",40.71197978,-73.78657629,"(40.711979776, -73.786576289)"
358075829,10/3/2015,14:40:00,10/3/2015,14:45:00,10/3/2015,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,"1,043,281","208,311",40.73825344,-73.7869865,"(40.738253435, -73.786986501)"
757274906,2/22/2008,20:00:00,2/23/2008,2:08:00,2/23/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,"1,043,389","154,070",40.58937364,-73.78707255,"(40.589373635, -73.787072546)"
235987614,2/22/2008,20:00:00,,,2/23/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,"1,043,389","154,070",40.58937364,-73.78707255,"(40.589373635, -73.787072546)"
210357990,9/12/2008,23:00:00,9/12/2008,23:25:00,9/12/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,"1,043,092","195,701",40.70364338,-73.78777875,"(40.703643382, -73.787778749)"
254357875,8/5/2016,9:00:00,8/5/2016,18:00:00,8/15/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,"1,042,943","154,220",40.58978832,-73.78867705,"(40.589788318, -73.788677052)"
365633957,12/25/2011,0:40:00,12/25/2011,0:51:00,12/25/2011,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,042,793","196,381",40.7055118,-73.78885122,"(40.7055118, -73.788851223)"
169292907,10/5/2008,19:00:00,1/24/2009,16:59:00,1/24/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,"1,042,569","198,303",40.7107887,-73.78964249,"(40.710788701, -73.789642486)"
493487794,9/1/2011,2:00:00,9/1/2011,2:20:00,9/1/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,"1,042,405","185,645",40.67604659,-73.79034332,"(40.676046592, -73.790343315)"
958261616,6/28/2014,18:30:00,,,6/28/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,"1,042,337","187,768",40.68187418,-73.79057017,"(40.681874176, -73.790570167)"
718192776,7/17/2014,12:00:00,7/17/2014,15:15:00,7/17/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,"1,042,218","185,109",40.67457662,-73.79102209,"(40.674576623, -73.791022088)"
305943339,10/15/2009,5:30:00,10/15/2009,5:35:00,10/15/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,RESIDENCE-HOUSE,,,"1,042,168","198,206",40.71052509,-73.79108974,"(40.710525093, -73.791089738)"
875448602,7/17/2014,6:50:00,,,7/17/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,"1,042,157","194,447",40.70020762,-73.79116174,"(40.700207623, -73.79116174)"
123492248,6/29/2013,18:00:00,6/29/2013,18:30:00,6/29/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE - APT. HOUSE,,,"1,041,999","216,273",40.76011552,-73.79154424,"(40.760115524, -73.791544244)"
346152820,12/31/2014,16:00:00,12/31/2014,17:00:00,1/3/2015,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,042,008","191,532",40.69220762,-73.7917241,"(40.69220762, -73.791724097)"
580719797,9/1/2007,15:00:00,,,9/1/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,041,885","198,079",40.71017836,-73.79211161,"(40.710178357, -73.79211161)"
193571985,4/27/2011,16:55:00,,,4/27/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,OTHER,,,"1,041,879","197,084",40.70744736,-73.79214177,"(40.707447364, -73.792141768)"
811517357,12/25/2007,21:00:00,12/25/2007,22:00:00,12/25/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,OTHER,,,"1,041,879","197,084",40.70744736,-73.79214177,"(40.707447364, -73.792141768)"
237455651,8/29/2016,8:30:00,9/2/2016,17:00:00,9/29/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,COMMERCIAL BUILDING,,,"1,041,833","187,632",40.68150418,-73.79238848,"(40.681504182, -73.792388482)"
597854895,5/29/2011,13:40:00,5/29/2011,13:43:00,5/29/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,"1,041,500","197,568",40.70877829,-73.79350465,"(40.708778286, -73.793504647)"
715067005,5/30/2008,7:50:00,5/30/2008,8:05:00,5/30/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,"1,041,326","217,943",40.7647036,-73.79395939,"(40.764703603, -73.793959392)"
632166517,6/20/2016,16:00:00,8/8/2016,10:30:00,8/8/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,041,376","196,496",40.70583671,-73.793961,"(40.705836709, -73.793961)"
344842496,10/9/2007,7:45:00,10/9/2007,7:55:00,10/9/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,"1,041,326","207,918",40.73718758,-73.79404448,"(40.737187582, -73.794044479)"
168497700,8/8/2011,0:04:00,8/8/2011,4:30:00,8/8/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,041,340","187,504",40.68115605,-73.79416705,"(40.681156045, -73.794167049)"
316335454,9/15/2014,21:00:00,9/16/2014,2:30:00,9/16/2014,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,,,"1,041,246","205,248",40.72985962,-73.79435577,"(40.729859624, -73.794355774)"
473820709,6/21/2009,21:00:00,6/22/2009,2:00:00,6/22/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,041,198","192,977",40.69617905,-73.79463276,"(40.696179049, -73.794632758)"
920339685,6/28/2006,17:30:00,8/21/2006,5:40:00,8/21/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,"1,041,267","157,134",40.59779758,-73.79468688,"(40.597797582, -73.794686884)"
764315174,10/14/2007,19:00:00,10/15/2007,9:00:00,10/15/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,041,087","187,809",40.68199483,-73.79507665,"(40.681994827, -73.795076648)"
510818615,1/18/2007,7:50:00,1/18/2007,7:55:00,1/25/2007,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,"1,041,036","197,972",40.70989016,-73.79517485,"(40.709890158, -73.79517485)"
623180861,5/7/2012,9:30:00,5/7/2012,9:45:00,5/7/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,"1,040,932","190,239",40.6886656,-73.79561505,"(40.688665599, -73.795615054)"
356369120,4/14/2010,8:00:00,4/14/2010,9:00:00,4/14/2010,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,"1,040,851","188,810",40.68474385,-73.79591913,"(40.684743849, -73.795919132)"
828382447,5/16/2010,16:00:00,,,5/16/2010,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,"1,040,766","183,026",40.66886866,-73.79627411,"(40.668868658, -73.796274111)"
302701814,9/23/2006,7:00:00,,,12/12/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,"1,040,736","157,091",40.59768296,-73.79659933,"(40.597682955, -73.796599334)"
268251484,7/15/2016,12:00:00,7/16/2016,13:00:00,7/16/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,"1,040,730","155,322",40.59282746,-73.79663573,"(40.592827457, -73.796635728)"
197391821,4/20/2009,22:25:00,4/20/2009,22:35:00,4/21/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,"1,040,566","155,693",40.59384682,-73.79722314,"(40.593846819, -73.797223143)"
991933633,3/30/2007,19:00:00,3/30/2007,19:05:00,3/30/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,"1,040,430","192,057",40.69365878,-73.79741002,"(40.693658778, -73.79741002)"
652982204,5/19/2006,14:40:00,,,5/19/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,"1,040,420","189,952",40.68788112,-73.79746363,"(40.687881115, -73.797463633)"
193123192,6/17/2008,14:30:00,6/17/2008,15:00:00,6/17/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,040,339","195,947",40.70433647,-73.79770578,"(40.70433647, -73.797705781)"
372948114,3/4/2008,14:50:00,3/4/2008,15:00:00,3/4/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,"1,040,143","195,368",40.7027485,-73.7984175,"(40.702748496, -73.798417495)"
120488848,5/11/2016,19:00:00,5/11/2016,22:30:00,5/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,"1,040,139","196,376",40.70551524,-73.79842356,"(40.705515237, -73.798423556)"
825022209,5/11/2016,19:00:00,5/11/2016,22:30:00,5/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,"1,040,139","196,376",40.70551524,-73.79842356,"(40.705515237, -73.798423556)"
