Census Tract,Geography,Geographic Area Name,Total,"Chinese, except Taiwanese",Hmong,Japanese,Korean,Mongolian,Okinawan,Taiwanese,Other East Asian,Burmese,Cambodian,Filipino,Indonesian,Laotian,Malaysian,Mien,Singaporean,Thai,Vietnamese,Other Southeast Asian,Asian Indian,Bangladeshi,Bhutanese,Nepalese,Pakistani,Sikh,Sri Lankan,Other South Asian,Kazakh,Uzbek,Other Central Asian,"Other Asian, specified","Other Asian, not specified",Two or more Asian,Estimate!!Total:,Percent Asian of Census Tract,GEOID
21921,1400000US13067030505,Census Tract 305.05; Cobb County; Georgia,503,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,8.245901639,13067030505
21922,1400000US13067030506,Census Tract 305.06; Cobb County; Georgia,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4470,0.96196868,13067030506
21923,1400000US13067030507,Census Tract 305.07; Cobb County; Georgia,574,15,0,0,0,0,0,0,0,0,31,0,10,24,0,0,0,47,0,0,442,0,0,0,0,0,0,0,0,0,0,0,5,0,6207,9.247623651,13067030507
21924,1400000US13067030508,Census Tract 305.08; Cobb County; Georgia,164,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,4.542936288,13067030508
21925,1400000US13067030509,Census Tract 305.09; Cobb County; Georgia,308,14,0,11,0,0,0,0,0,0,0,48,0,0,0,0,0,0,66,0,58,0,0,0,111,0,0,0,0,0,0,0,0,0,3630,8.484848485,13067030509
21926,1400000US13067030510,Census Tract 305.10; Cobb County; Georgia,425,32,0,0,134,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,23.50663717,13067030510
21927,1400000US13067030511,Census Tract 305.11; Cobb County; Georgia,281,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,4022,6.986573844,13067030511
21928,1400000US13067030602,Census Tract 306.02; Cobb County; Georgia,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8030,0.236612702,13067030602
21929,1400000US13067030603,Census Tract 306.03; Cobb County; Georgia,1198,0,0,0,148,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,934,0,0,0,92,0,0,0,0,0,0,0,0,0,5583,21.45799749,13067030603
21930,1400000US13067030604,Census Tract 306.04; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141,0,13067030604
21931,1400000US13067030700,Census Tract 307; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440,0,13067030700
21932,1400000US13067030800,Census Tract 308; Cobb County; Georgia,182,41,0,0,23,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,59,0,0,0,35,0,0,0,0,0,0,0,0,0,6489,2.804746494,13067030800
21933,1400000US13067030906,Census Tract 309.06; Cobb County; Georgia,79,16,0,0,35,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,1.755945766,13067030906
21934,1400000US13067030907,Census Tract 309.07; Cobb County; Georgia,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,1.41903172,13067030907
21935,1400000US13067030908,Census Tract 309.08; Cobb County; Georgia,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4124,2.109602328,13067030908
21936,1400000US13067030909,Census Tract 309.09; Cobb County; Georgia,56,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4293,1.304449103,13067030909
21937,1400000US13067030910,Census Tract 309.10; Cobb County; Georgia,195,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,3595,5.424200278,13067030910
21938,1400000US13067030911,Census Tract 309.11; Cobb County; Georgia,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753,6.501465494,13067030911
21939,1400000US13067030912,Census Tract 309.12; Cobb County; Georgia,225,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,6125,3.673469388,13067030912
21940,1400000US13067031001,Census Tract 310.01; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773,0,13067031001
21941,1400000US13067031004,Census Tract 310.04; Cobb County; Georgia,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8837,3.937988005,13067031004
21942,1400000US13067031005,Census Tract 310.05; Cobb County; Georgia,317,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,45,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,5078,6.242615203,13067031005
21943,1400000US13067031006,Census Tract 310.06; Cobb County; Georgia,115,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,3.015207132,13067031006
21944,1400000US13067031007,Census Tract 310.07; Cobb County; Georgia,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5082,0.432900433,13067031007
21945,1400000US13067031101,Census Tract 311.01; Cobb County; Georgia,231,0,0,0,52,0,0,16,0,0,0,0,0,60,0,0,0,0,0,0,95,0,0,0,8,0,0,0,0,0,0,0,0,0,6966,3.316106804,13067031101
21946,1400000US13067031110,Census Tract 311.10; Cobb County; Georgia,271,25,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,76,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,8.317986495,13067031110
21947,1400000US13067031111,Census Tract 311.11; Cobb County; Georgia,165,11,0,13,16,0,0,0,0,0,11,49,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3347,4.92978787,13067031111
21948,1400000US13067031112,Census Tract 311.12; Cobb County; Georgia,616,36,0,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,430,0,0,0,95,0,0,0,0,0,0,0,0,31,6662,9.246472531,13067031112
21949,1400000US13067031113,Census Tract 311.13; Cobb County; Georgia,14,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,1.016702977,13067031113
21950,1400000US13067031114,Census Tract 311.14; Cobb County; Georgia,796,0,0,0,265,0,0,0,0,0,0,76,0,31,0,0,0,0,105,0,296,0,0,0,0,0,0,0,0,0,0,0,0,23,6601,12.05877897,13067031114
21951,1400000US13067031115,Census Tract 311.15; Cobb County; Georgia,218,38,0,8,4,0,0,0,0,0,0,18,0,0,0,0,0,0,30,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3982,5.474635861,13067031115
21952,1400000US13067031116,Census Tract 311.16; Cobb County; Georgia,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,7.617240445,13067031116
21953,1400000US13067031117,Census Tract 311.17; Cobb County; Georgia,622,7,0,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,517,0,0,0,0,0,0,0,0,0,0,0,0,14,6420,9.68847352,13067031117
21954,1400000US13067031118,Census Tract 311.18; Cobb County; Georgia,13,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0.236320669,13067031118
21955,1400000US13067031119,Census Tract 311.19; Cobb County; Georgia,100,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,29,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,2.500625156,13067031119
21956,1400000US13067031120,Census Tract 311.20; Cobb County; Georgia,385,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,4179,9.212730318,13067031120
21957,1400000US13067031121,Census Tract 311.21; Cobb County; Georgia,208,0,0,11,0,0,0,0,0,0,0,48,0,0,0,0,0,121,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,8.573784007,13067031121
21958,1400000US13067031122,Census Tract 311.22; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,0,13067031122
21959,1400000US13067031207,Census Tract 312.07; Cobb County; Georgia,198,29,0,0,30,0,0,0,0,0,0,0,0,25,0,0,0,0,17,0,77,0,0,0,0,0,0,0,0,0,0,0,20,0,5182,3.820918564,13067031207
21960,1400000US13067031209,Census Tract 312.09; Cobb County; Georgia,246,0,0,0,0,0,0,20,0,0,0,36,0,0,0,0,0,0,7,0,129,13,0,0,11,0,0,0,0,0,0,0,0,30,4551,5.405405405,13067031209
21961,1400000US13067031212,Census Tract 312.12; Cobb County; Georgia,80,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,3.137254902,13067031212
21962,1400000US13067031213,Census Tract 312.13; Cobb County; Georgia,66,0,0,0,13,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,2.183261661,13067031213
21963,1400000US13067031214,Census Tract 312.14; Cobb County; Georgia,182,130,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,4.494937021,13067031214
21964,1400000US13067031215,Census Tract 312.15; Cobb County; Georgia,330,28,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,5028,6.563245823,13067031215
21965,1400000US13067031216,Census Tract 312.16; Cobb County; Georgia,694,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,22.57644763,13067031216
21966,1400000US13067031217,Census Tract 312.17; Cobb County; Georgia,928,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,23.42251388,13067031217
21967,1400000US13067031218,Census Tract 312.18; Cobb County; Georgia,70,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,3.039513678,13067031218
21968,1400000US13067031219,Census Tract 312.19; Cobb County; Georgia,44,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2.203304957,13067031219
21969,1400000US13067031220,Census Tract 312.20; Cobb County; Georgia,247,0,0,0,55,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,10.22774327,13067031220
21970,1400000US13067031221,Census Tract 312.21; Cobb County; Georgia,364,5,0,0,173,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,133,0,0,0,12,0,0,0,0,0,0,0,0,0,2833,12.84857042,13067031221
21971,1400000US13067031306,Census Tract 313.06; Cobb County; Georgia,69,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4542,1.519154557,13067031306
21972,1400000US13067031308,Census Tract 313.08; Cobb County; Georgia,78,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,1.64765526,13067031308
21973,1400000US13067031314,Census Tract 313.14; Cobb County; Georgia,851,50,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,343,0,5850,14.54700855,13067031314
21974,1400000US13067031315,Census Tract 313.15; Cobb County; Georgia,367,31,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,85,0,0,0,0,0,0,0,5277,6.954709115,13067031315
21975,1400000US13067031316,Census Tract 313.16; Cobb County; Georgia,151,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,6238,2.420647643,13067031316
21976,1400000US13067031317,Census Tract 313.17; Cobb County; Georgia,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5537,0.668231895,13067031317
21977,1400000US13067031318,Census Tract 313.18; Cobb County; Georgia,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,0.8,13067031318
21978,1400000US13067031319,Census Tract 313.19; Cobb County; Georgia,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799,0.479266514,13067031319
21979,1400000US13067031320,Census Tract 313.20; Cobb County; Georgia,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863,0.452395641,13067031320
21980,1400000US13067031321,Census Tract 313.21; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,13067031321
21981,1400000US13067031322,Census Tract 313.22; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015,0,13067031322
21982,1400000US13067031323,Census Tract 313.23; Cobb County; Georgia,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988,0.100401606,13067031323
21983,1400000US13067031324,Census Tract 313.24; Cobb County; Georgia,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,0.617283951,13067031324
21984,1400000US13067031325,Census Tract 313.25; Cobb County; Georgia,171,52,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,12,0,0,72,0,0,0,12,0,0,0,0,0,0,0,0,0,1861,9.188608275,13067031325
21985,1400000US13067031409,Census Tract 314.09; Cobb County; Georgia,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,0.315876974,13067031409
21986,1400000US13067031410,Census Tract 314.10; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898,0,13067031410
21987,1400000US13067031411,Census Tract 314.11; Cobb County; Georgia,245,0,0,0,0,0,0,0,0,0,13,201,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4197,5.837502978,13067031411
21988,1400000US13067031412,Census Tract 314.12; Cobb County; Georgia,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552,0.351493849,13067031412
21989,1400000US13067031413,Census Tract 314.13; Cobb County; Georgia,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954,0.581689428,13067031413
21990,1400000US13067031414,Census Tract 314.14; Cobb County; Georgia,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,4039,0.940826937,13067031414
21991,1400000US13067031415,Census Tract 314.15; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,13067031415
21992,1400000US13067031416,Census Tract 314.16; Cobb County; Georgia,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,3.975325565,13067031416
21993,1400000US13067031417,Census Tract 314.17; Cobb County; Georgia,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273,1.558203483,13067031417
21994,1400000US13067031506,Census Tract 315.06; Cobb County; Georgia,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6458,0.89811087,13067031506
21995,1400000US13067031507,Census Tract 315.07; Cobb County; Georgia,143,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,10,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3208,4.457605985,13067031507
21996,1400000US13067031510,Census Tract 315.10; Cobb County; Georgia,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,0.308451573,13067031510
21997,1400000US13067031511,Census Tract 315.11; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6578,0,13067031511
21998,1400000US13067031512,Census Tract 315.12; Cobb County; Georgia,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5334,1.012373453,13067031512
21999,1400000US13067031513,Census Tract 315.13; Cobb County; Georgia,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,2.140672783,13067031513
22000,1400000US13067031514,Census Tract 315.14; Cobb County; Georgia,135,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459,3.902862099,13067031514
22001,1400000US13067031515,Census Tract 315.15; Cobb County; Georgia,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3649,0.630309674,13067031515
22002,1400000US13067031516,Census Tract 315.16; Cobb County; Georgia,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,1.041666667,13067031516
22003,1400000US13067031517,Census Tract 315.17; Cobb County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,13067031517
22004,1400000US13067031518,Census Tract 315.18; Cobb County; Georgia,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,0.193873594,13067031518
22005,1400000US13069010100,Census Tract 101; Coffee County; Georgia,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,0.42720999,13069010100
22006,1400000US13069010200,Census Tract 102; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039,0,13069010200
22007,1400000US13069010301,Census Tract 103.01; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,13069010301
22008,1400000US13069010302,Census Tract 103.02; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,0,13069010302
22009,1400000US13069010401,Census Tract 104.01; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,0,13069010401
22010,1400000US13069010402,Census Tract 104.02; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,0,13069010402
22011,1400000US13069010500,Census Tract 105; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330,0,13069010500
22012,1400000US13069010600,Census Tract 106; Coffee County; Georgia,311,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,5856,5.31079235,13069010600
22013,1400000US13069010701,Census Tract 107.01; Coffee County; Georgia,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940,0.152284264,13069010701
22014,1400000US13069010702,Census Tract 107.02; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,13069010702
22015,1400000US13069010801,Census Tract 108.01; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4601,0,13069010801
22016,1400000US13069010802,Census Tract 108.02; Coffee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894,0,13069010802
22017,1400000US13071970101,Census Tract 9701.01; Colquitt County; Georgia,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,0.335059397,13071970101
22018,1400000US13071970102,Census Tract 9701.02; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,13071970102
22019,1400000US13071970200,Census Tract 9702; Colquitt County; Georgia,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,5.07518797,13071970200
22020,1400000US13071970301,Census Tract 9703.01; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,0,13071970301
22021,1400000US13071970302,Census Tract 9703.02; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,13071970302
22022,1400000US13071970400,Census Tract 9704; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,0,13071970400
22023,1400000US13071970500,Census Tract 9705; Colquitt County; Georgia,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3763,0.930108956,13071970500
22024,1400000US13071970601,Census Tract 9706.01; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,0,13071970601
22025,1400000US13071970602,Census Tract 9706.02; Colquitt County; Georgia,56,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,1.653380573,13071970602
22026,1400000US13071970702,Census Tract 9707.02; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,0,13071970702
22027,1400000US13071970703,Census Tract 9707.03; Colquitt County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684,0,13071970703
22028,1400000US13071970704,Census Tract 9707.04; Colquitt County; Georgia,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,0.717810677,13071970704
